response_id,has_connect_id,recruitment_source,followup_date,intake_created_at,has_consented,is_adult,is_domestic,is_english_proficient,is_eligible,has_completed_tp1,has_completed_tp2,has_completed_tp3,has_passed_attn_tp1,has_passed_attn_tp2,has_passed_attn_tp3,n_followups,n_total,completion_rate,first_followup_at,last_followup_at
R_17Oo2g69nuq7VgZ,true,cloudresearch,2026-06-12,2026-06-09 01:11:54,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1Jq4aV8CrE1jGRa,true,cloudresearch,2026-06-12,2026-06-03 13:18:36,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_31ZTO7dqcZeF7GR,false,snowball,2026-06-12,2026-05-29 17:22:28,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_33x6mQ08XF29Wrw,true,cloudresearch,2026-06-12,2026-06-05 16:05:51,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3EoOGMvlsbtK1NQ,true,cloudresearch,2026-06-12,2026-06-09 01:12:13,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3V46IDNky15cWbM,true,cloudresearch,2026-06-12,2026-06-03 12:45:02,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3pt7rVzxQVFqgxP,true,cloudresearch,2026-06-12,2026-06-09 01:14:25,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3sddbK2v9x42E71,true,cloudresearch,2026-06-12,2026-06-03 12:45:56,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3wsPpJx4OaEalZ7,true,cloudresearch,2026-06-12,2026-06-09 01:18:24,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_57MjMr7SkaJuuXL,true,cloudresearch,2026-06-12,2026-06-09 01:14:29,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5qqvKw7rFsI6jsu,false,snowball,2026-06-12,2026-06-10 02:19:39,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_60Td7NvQ7rQKzI1,true,cloudresearch,2026-06-12,2026-06-09 01:24:30,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_65AEsOAkpEVPqF0,true,cloudresearch,2026-06-12,2026-06-09 01:17:21,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6bT8Dg4pipDgl07,true,cloudresearch,2026-06-12,2026-06-03 13:19:48,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6m2xwzC2O2vEvsF,true,cloudresearch,2026-06-12,2026-06-03 12:49:39,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7JCtjHuzRb3tJeW,true,cloudresearch,2026-06-12,2026-06-09 01:12:05,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7c2QHI2KFs6swjT,true,cloudresearch,2026-06-12,2026-06-09 01:30:16,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7gUfA58x5FJ5tTK,true,cloudresearch,2026-06-12,2026-06-03 13:01:16,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7kTzCf7sggDXAD5,true,cloudresearch,2026-06-12,2026-06-03 13:20:08,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7zdWP2RvCzJDpF7,false,snowball,2026-06-12,2026-06-08 01:51:29,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1OJduZ0NDxTKeAr,true,cloudresearch,2026-06-11,2026-06-05 15:50:25,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1dhRGx1JOMA35uv,true,cloudresearch,2026-06-11,2026-06-03 12:58:53,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1g22jcXIpiHv7DD,true,cloudresearch,2026-06-11,2026-06-05 19:42:12,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1tqYZg10UGJKz7w,true,cloudresearch,2026-06-11,2026-06-09 03:00:40,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3VOhmhd9pLlsErn,true,cloudresearch,2026-06-11,2026-06-09 01:12:47,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3lfYIAjuVGt8v7a,true,cloudresearch,2026-06-11,2026-06-09 01:29:33,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3xuznhn9U5kdx5v,true,cloudresearch,2026-06-11,2026-06-09 01:15:42,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_51bU4Hagqvs98j7,true,cloudresearch,2026-06-11,2026-06-03 12:59:42,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5PllORz6ynkD6wh,true,cloudresearch,2026-06-11,2026-06-09 01:13:06,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6XXwlBB9E64V5WV,true,cloudresearch,2026-06-11,2026-06-09 01:40:18,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7AXM0jBwi189Q1i,true,cloudresearch,2026-06-11,2026-06-09 01:12:20,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7REVAQHz690M8Fz,true,cloudresearch,2026-06-11,2026-06-03 13:02:45,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7W2dKuEnVEBQVy1,true,cloudresearch,2026-06-11,2026-06-09 01:14:00,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1EETS8Mcxp5WTSv,false,snowball,2026-06-10,2026-06-01 21:42:06,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-10 13:04:26,2026-06-10 13:04:26
R_1Jyo57zCaEreIqc,false,snowball,2026-06-10,2026-06-09 15:54:40,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-10 13:05:26,2026-06-10 13:05:26
R_1OzLdTQBaqDB6mt,true,cloudresearch,2026-06-10,2026-06-09 01:17:09,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1fwfxWkN8ecqVRD,true,cloudresearch,2026-06-10,2026-06-03 13:01:18,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1ktvKce4mbHumOZ,true,cloudresearch,2026-06-10,2026-06-05 15:49:02,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1r6qIzxQhlIoVKN,true,cloudresearch,2026-06-10,2026-06-09 02:08:35,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3Au1XaMBNksisMh,true,cloudresearch,2026-06-10,2026-06-09 01:18:26,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3C8whvU4kEGxNgx,true,cloudresearch,2026-06-10,2026-06-09 01:13:02,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3CWBM3ikuG9RImN,true,cloudresearch,2026-06-10,2026-06-09 01:17:21,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3E0m3FQtAmytvpB,true,cloudresearch,2026-06-10,2026-06-09 01:15:12,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3Edry4xTXLihbZw,true,cloudresearch,2026-06-10,2026-06-09 01:18:07,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3Ug1bqK8GKMjXqN,true,cloudresearch,2026-06-10,2026-06-09 01:21:15,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-10 05:29:06,2026-06-10 11:11:14
R_3UkTbJnS3tmOf1D,true,cloudresearch,2026-06-10,2026-06-09 01:19:44,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3Yp2ndK2pMpC2sx,false,snowball,2026-06-10,2026-06-08 00:34:06,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3rw63ApxF6JqXNM,true,cloudresearch,2026-06-10,2026-06-09 01:14:15,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-10 05:18:44,2026-06-10 08:22:53
R_52IFec0nNRELjS9,true,cloudresearch,2026-06-10,2026-06-09 01:12:59,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5FgwvkcoBpkxHvb,true,cloudresearch,2026-06-10,2026-06-09 01:13:24,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5QyeslYHjFCHeCj,true,cloudresearch,2026-06-10,2026-06-09 01:16:18,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5RRqgae1dCcRl8W,true,cloudresearch,2026-06-10,2026-06-03 12:58:06,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5SjDqsaTkZj3Lab,false,snowball,2026-06-10,2026-06-03 09:51:17,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-10 13:05:41,2026-06-10 13:05:41
R_5hZ6sYIBh1wKoL8,false,snowball,2026-06-10,2026-06-07 13:50:20,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5rIloYCrpALHn1v,true,cloudresearch,2026-06-10,2026-06-09 01:14:40,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_63dwBh6iNPAEnwm,false,snowball,2026-06-10,2026-06-09 23:07:43,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6P7uFLJAUc74Pfm,true,cloudresearch,2026-06-10,2026-06-09 01:15:15,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6poubOxr3EYo6x7,true,cloudresearch,2026-06-10,2026-06-09 01:25:38,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7AL02lsFOOyEcuE,true,cloudresearch,2026-06-10,2026-06-05 15:57:27,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7H1u7gWiMSqZHsX,true,cloudresearch,2026-06-10,2026-06-09 01:11:50,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7IcrIw9VRzKpnYR,true,cloudresearch,2026-06-10,2026-06-09 01:12:45,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7PKPrlQKAYMaOy8,true,cloudresearch,2026-06-10,2026-06-09 01:18:58,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7dt2HvCTop1L7ah,true,cloudresearch,2026-06-10,2026-06-09 01:20:04,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7nZsZICsJre0zy9,true,cloudresearch,2026-06-10,2026-06-05 15:52:30,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7pY7S6OFqGIb3mU,true,cloudresearch,2026-06-10,2026-06-09 01:12:54,true,true,true,true,true,false,true,false,,true,,1,2,0.3333333333333333,2026-06-10 08:30:24,2026-06-10 08:30:24
R_10IyjY1l0WES2w1,true,cloudresearch,2026-06-09,2026-06-03 13:07:05,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 14:04:18,2026-06-09 22:02:36
R_13cEQvIAybBkSZz,true,cloudresearch,2026-06-09,2026-06-05 15:49:43,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_15zGPSUhuCTrzPY,true,cloudresearch,2026-06-09,2026-06-05 16:14:55,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1RiMZ1y5yXFoJH3,true,cloudresearch,2026-06-09,2026-06-09 01:13:25,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-09 23:04:42,2026-06-10 03:38:51
R_1cM1dckStPIQEZH,true,cloudresearch,2026-06-09,2026-06-05 15:46:22,true,true,true,true,true,false,false,true,,,true,1,2,0.3333333333333333,2026-06-09 16:47:18,2026-06-09 16:47:18
R_1dcONz5LSYgZyQo,true,cloudresearch,2026-06-09,2026-06-09 01:14:24,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 21:09:50,2026-06-10 03:07:35
R_1ht2Ut3GZn5eC74,true,cloudresearch,2026-06-09,2026-06-09 01:15:41,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 14:03:08,2026-06-09 22:20:47
R_1vKgmqrbmfjJY77,true,cloudresearch,2026-06-09,2026-06-09 01:14:25,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-09 14:27:22,2026-06-09 14:27:22
R_33G19Ude3XBvh6x,true,cloudresearch,2026-06-09,2026-06-09 01:15:12,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-09 14:54:06,2026-06-09 14:54:06
R_37vgtpSc7V4BWBp,true,cloudresearch,2026-06-09,2026-06-09 01:16:25,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-09 05:50:42,2026-06-09 05:50:42
R_3F3ZE5nrB6uCaXh,true,cloudresearch,2026-06-09,2026-06-09 01:16:02,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 20:36:51,2026-06-10 02:16:19
R_3F5pKy7YNJuAFJ7,true,cloudresearch,2026-06-09,2026-06-05 15:47:34,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-09 13:09:24,2026-06-09 13:09:24
R_3HLDsb1nAhd34u9,true,cloudresearch,2026-06-09,2026-06-09 01:13:19,true,true,true,true,true,false,true,false,,true,,1,2,0.3333333333333333,2026-06-09 20:38:19,2026-06-09 20:38:19
R_3M6XZVan7t0tNUv,true,cloudresearch,2026-06-09,2026-06-09 01:36:57,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 20:38:21,2026-06-10 02:06:58
R_3NRtidQUZAPV0ZJ,true,cloudresearch,2026-06-09,2026-06-03 12:48:21,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3QUBt4o6pdItpQt,true,cloudresearch,2026-06-09,2026-06-09 01:13:07,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 23:03:56,2026-06-10 05:04:23
R_3eL88mEb7Q2E1sB,true,cloudresearch,2026-06-09,2026-06-03 13:17:21,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 17:38:31,2026-06-10 00:09:33
R_3fCEUSTsxRf32mC,true,cloudresearch,2026-06-09,2026-06-09 01:49:41,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 14:05:09,2026-06-09 22:53:48
R_3fGOyN9Pp9SlRwL,true,cloudresearch,2026-06-09,2026-06-05 15:51:09,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-09 13:26:44,2026-06-09 13:26:44
R_3gRT88GwIcJec9L,true,cloudresearch,2026-06-09,2026-06-09 01:12:16,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3grNOOWx4A4IZnH,true,cloudresearch,2026-06-09,2026-06-09 01:17:09,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 13:15:33,2026-06-09 21:05:39
R_3lMPuA9a8W3j10R,true,cloudresearch,2026-06-09,2026-06-09 01:14:08,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 21:05:14,2026-06-10 03:06:09
R_3mPqdeQVAbgcbUi,true,cloudresearch,2026-06-09,2026-06-09 01:20:18,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 08:11:55,2026-06-09 20:38:23
R_3rPjTcv6YBNnACq,false,snowball,2026-06-09,2026-06-03 20:52:35,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 15:16:07,2026-06-09 23:06:56
R_3w1xWwBQc7Po3er,true,cloudresearch,2026-06-09,2026-06-09 01:11:43,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3wQutG1JG4Vxedf,true,cloudresearch,2026-06-09,2026-06-09 01:14:21,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 12:47:59,2026-06-09 14:10:32
R_3y3IbSnrgwqmlwQ,true,cloudresearch,2026-06-09,2026-06-09 01:15:30,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 15:03:47,2026-06-09 22:05:55
R_51bzGQk96bBq0xS,true,cloudresearch,2026-06-09,2026-06-03 13:55:44,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_51yEW5zanGyEK0A,true,cloudresearch,2026-06-09,2026-06-09 01:16:07,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_52PXBSsRvKLaULs,true,cloudresearch,2026-06-09,2026-06-09 01:17:38,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 13:15:59,2026-06-09 21:06:23
R_54itt0PQOjJS4vU,true,cloudresearch,2026-06-09,2026-06-09 01:15:01,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-09 20:28:43,2026-06-09 23:56:24
R_5GTIG8uQ91TQOwp,true,cloudresearch,2026-06-09,2026-06-09 03:14:04,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 20:26:41,2026-06-10 02:02:47
R_5Hk9iB0PrPnftrI,false,snowball,2026-06-09,2026-06-09 02:12:45,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 13:10:27,2026-06-09 22:28:16
R_5JZIdxHWK22SU8h,true,cloudresearch,2026-06-09,2026-06-05 15:48:19,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5KW6F259WRau5jH,true,cloudresearch,2026-06-09,2026-06-09 01:10:43,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5NEtKGbLJIi6bFH,true,cloudresearch,2026-06-09,2026-06-09 01:17:03,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5PRA0caszUYlsNm,true,cloudresearch,2026-06-09,2026-06-05 15:49:51,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 16:15:48,2026-06-10 00:36:11
R_5PZ6Vmtuv744jFz,true,cloudresearch,2026-06-09,2026-06-05 15:47:31,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 21:36:45,2026-06-10 02:10:49
R_5VHzvwLTM8yaR1L,true,cloudresearch,2026-06-09,2026-06-09 01:16:27,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5YVwP5HfZLC1LKb,true,cloudresearch,2026-06-09,2026-06-09 01:18:40,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 23:08:16,2026-06-10 05:18:32
R_5aLAqkwPrjtiA6V,false,snowball,2026-06-09,2026-06-03 18:09:13,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 13:47:15,2026-06-09 21:47:19
R_5dt0JmmQIIxLRRU,true,cloudresearch,2026-06-09,2026-06-03 13:09:45,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 15:03:03,2026-06-09 23:02:19
R_5fffz9vOoOyIE5X,true,cloudresearch,2026-06-09,2026-06-09 01:12:15,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5meMY9C7fhy1djc,true,cloudresearch,2026-06-09,2026-06-05 16:08:48,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 14:17:04,2026-06-09 22:15:59
R_5sXSVdZfoN42vji,true,cloudresearch,2026-06-09,2026-06-09 01:16:48,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 15:21:11,2026-06-10 01:30:54
R_5xxcOthi1LgGPr7,true,cloudresearch,2026-06-09,2026-06-05 15:52:56,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_61XYfO2uy21eSRh,true,cloudresearch,2026-06-09,2026-06-05 15:50:12,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_63qKci5q7KUSeHc,true,cloudresearch,2026-06-09,2026-06-09 01:14:35,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 22:10:46,2026-06-10 05:25:04
R_6DP7SGgNnwCvDX8,true,cloudresearch,2026-06-09,2026-06-09 01:49:45,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6SeszgyE7LGV7dg,true,cloudresearch,2026-06-09,2026-06-03 13:04:59,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-09 18:38:42,2026-06-09 22:19:03
R_6TzqGVBkJ3DT9W8,true,cloudresearch,2026-06-09,2026-06-05 15:51:06,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-09 15:42:41,2026-06-09 17:38:06
R_6hfM2FZ7MlTPfUd,true,cloudresearch,2026-06-09,2026-06-09 01:27:18,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 20:39:52,2026-06-10 02:50:52
R_6iaLymTa1L5J9FY,true,cloudresearch,2026-06-09,2026-06-09 01:42:00,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6ixMSvn42ij63c8,true,cloudresearch,2026-06-09,2026-06-09 01:15:42,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 20:34:32,2026-06-10 02:10:40
R_6qi8aiUx3cUCUrn,true,cloudresearch,2026-06-09,2026-06-05 15:49:31,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 22:25:44,2026-06-10 02:05:08
R_6rNVaavSHEfFSmI,false,snowball,2026-06-09,2026-06-05 14:49:43,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 13:07:36,2026-06-09 21:35:46
R_76b6bHekZqCK8TL,true,cloudresearch,2026-06-09,2026-06-05 15:57:25,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 14:04:04,2026-06-09 22:10:25
R_7OZ83eerbE3DDpE,true,cloudresearch,2026-06-09,2026-06-09 01:12:26,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7PkeGLXrfmSc1vB,true,cloudresearch,2026-06-09,2026-06-09 01:14:00,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 14:07:18,2026-06-09 22:04:05
R_7SqrbzMqifDQNAT,true,cloudresearch,2026-06-09,2026-06-09 01:13:05,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 13:30:27,2026-06-10 01:50:37
R_7VDYury53aQg2qE,true,cloudresearch,2026-06-09,2026-06-09 01:11:44,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 13:08:29,2026-06-09 21:22:04
R_7WwifoHyeJKMTLN,true,cloudresearch,2026-06-09,2026-06-09 01:13:24,true,true,true,true,true,false,false,true,,,true,1,2,0.3333333333333333,2026-06-10 00:34:32,2026-06-10 00:34:32
R_7eQEbnkZRtuK9ui,true,cloudresearch,2026-06-09,2026-06-09 01:16:02,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 08:07:47,2026-06-09 14:06:05
R_7nZOdTL42B2A63e,true,cloudresearch,2026-06-09,2026-06-05 15:51:27,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7owu1ZlXOAoDy5b,true,cloudresearch,2026-06-09,2026-06-09 01:16:22,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 23:19:58,2026-06-10 03:06:54
R_7qaMlPpnp4XlOTj,true,cloudresearch,2026-06-09,2026-06-09 01:12:13,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7rOXj7RDO1r0YIs,true,cloudresearch,2026-06-09,2026-06-09 01:13:30,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-09 20:17:18,2026-06-09 23:53:16
R_8fjqbjJqEHzG5rl,false,snowball,2026-06-09,2026-06-02 04:06:22,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-09 17:33:49,2026-06-09 21:05:25
R_11pcwJ3w1Gk2LJE,true,cloudresearch,2026-06-08,2026-06-05 15:53:33,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:06:01,2026-06-08 21:05:49
R_12yPe58eyCcKuBW,true,cloudresearch,2026-06-08,2026-06-05 15:48:59,true,true,true,true,true,false,true,false,,true,,1,2,0.3333333333333333,2026-06-08 20:18:32,2026-06-08 20:18:32
R_17P5ofqe6bePi1c,true,cloudresearch,2026-06-08,2026-06-05 15:48:19,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:05:42,2026-06-08 23:09:39
R_1CUu0xkb8idxDej,true,cloudresearch,2026-06-08,2026-06-03 13:13:13,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:04:12,2026-06-08 21:12:32
R_1CvybJcov7JArlh,true,cloudresearch,2026-06-08,2026-06-05 15:51:21,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-09 04:42:46,2026-06-09 04:46:06
R_1G8GB9G7sVsoBBw,true,cloudresearch,2026-06-08,2026-06-03 12:56:56,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1IfLs9XPyUtAaVy,true,cloudresearch,2026-06-08,2026-06-03 13:15:27,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1JFM31m65crnSpX,true,cloudresearch,2026-06-08,2026-06-05 15:52:20,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-08 19:48:34,2026-06-09 01:21:42
R_1JLCLFpmO6BHpVE,true,cloudresearch,2026-06-08,2026-06-03 12:44:59,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:12:40,2026-06-08 21:21:46
R_1MiK1PfLh9FQqzc,true,cloudresearch,2026-06-08,2026-06-05 15:52:57,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 20:48:43,2026-06-08 20:48:43
R_1QPXUIxZoY1RzHP,true,cloudresearch,2026-06-08,2026-06-03 12:45:18,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:40:43,2026-06-08 21:57:46
R_1TLkIfX9wWG8ZZT,true,cloudresearch,2026-06-08,2026-06-05 15:48:15,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1VraMKT8ecHgoXM,true,cloudresearch,2026-06-08,2026-06-03 13:00:30,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 15:04:13,2026-06-08 22:29:44
R_1alFnie3KaMxId8,true,cloudresearch,2026-06-08,2026-06-03 13:06:07,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 16:19:47,2026-06-09 00:03:39
R_1cOb2oQI5w4X5At,true,cloudresearch,2026-06-08,2026-06-03 12:49:48,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:05:33,2026-06-08 21:29:53
R_1cf9envJ1Ip5uXD,true,cloudresearch,2026-06-08,2026-06-05 15:48:29,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1gG5amkwQyGcIIV,true,cloudresearch,2026-06-08,2026-06-05 15:45:55,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1gYspanEso8k9mt,true,cloudresearch,2026-06-08,2026-06-05 16:41:06,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-08 17:09:24,2026-06-08 21:37:15
R_1m1qUiiAkWqVhaB,true,cloudresearch,2026-06-08,2026-06-05 15:49:06,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-08 20:30:59,2026-06-09 02:05:49
R_1vhV77fyoooJ91J,true,cloudresearch,2026-06-08,2026-06-05 15:46:54,true,true,true,true,true,false,false,true,,,true,1,2,0.3333333333333333,2026-06-08 21:06:37,2026-06-08 21:06:37
R_33psLdQ2ykKGA2s,true,cloudresearch,2026-06-08,2026-06-05 15:46:59,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 15:25:42,2026-06-08 22:03:09
R_379I6YRVFfalTtD,true,cloudresearch,2026-06-08,2026-06-05 15:51:16,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_39Uuf7szZSAlMhr,true,cloudresearch,2026-06-08,2026-06-05 15:47:22,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 21:04:13,2026-06-09 03:05:43
R_3DqJtkW8XJYOAgW,true,cloudresearch,2026-06-08,2026-06-05 15:47:10,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 14:00:27,2026-06-08 14:00:27
